16239276,49737668 50001596 50001731 50001966 50002556 50111413 50111832 50132116 50132728 50137971,2014-05-12,2014-05-15,,NeoMorphs #1- Animorphs #55
16247994,49761020 49761009 49761014 49761019,2014-05-12,2014-05-12,,The Apocalypse
16248286,49761829 49856844,2014-05-12,2014-05-13,,NerveGear Comes To Graal
16257644,49787290 49787964,2014-05-12,2014-05-15,dystopia dystopian flight hero love psychopath romance sociopath superhero superheroes superpowers telekinesis,Escape Velocity
16262202,49800930,2014-05-12,2014-05-12,geology,Storyline from a Dream
16266826,49815197 49954543 50072562 50097317 50211919 50225803,2014-05-12,2014-05-15,,Right Side Of Love
16268066,49819375 50120950 50123228,2014-05-12,2014-05-15,gone hurt mystery scared sisters terror,Gone
16270340,49827967,2014-05-12,2014-05-15,,Crunket's spirit thingy
16272008,49834154,2014-05-12,2014-05-14,abot about dont eveything lose suicidal think wil,Suicide Attempt
16275552,49846132,2014-05-12,2014-05-13,,Extraterrestrial knowledge.
16276342,49848944,2014-05-12,2014-05-15,,lalaloopsys the killers
16277260,49852161 49863765,2014-05-12,2014-05-13,,The Thirst For Power
16278638,49856950 49860227,2014-05-13,2014-05-13,,Falling Stars
16280488,49863257 49863567,2014-05-13,2014-05-16,badgirl drama lovestory,Promiscuous
16283618,49873788 49873615 49874969 49875502,2014-05-13,2014-05-13,beauty corruption cosmo dystopia dystopian-utopian government halcyon perfection read scifi society teen utopia,Supremacy
16284006,49874957,2014-05-13,2014-05-15,,My life...
16285108,49878689,2014-05-13,2014-05-13,chick crazy diva fashion fashionista industry megan nyc outfits polyvore queen runway selfish,Vain in Vogue
16293010,49902312 49903141 49903212,2014-05-13,2014-05-14,,Bless Me Ultima
12281627,37740322 46507162,2014-02-05,2014-04-20,,The night of slender
16307672,49948967 49946602 49952428 49957515 49970842 49977433 49980174 50058997 50083934 50132364 50194347 50214273 50218135 50236784,2014-05-13,2014-05-16,,Paris And Her Thug
16311328,49958953 49968042,2014-05-13,2014-05-13,,pokemon sixela region
16311908,49960910,2014-05-13,2014-05-13,,Faith's Dark Stranger
16315480,49972559 49987183,2014-05-13,2014-05-14,,The Killer In A Dress
16319604,49985895 50149489,2014-05-13,2014-05-15,abuse boy cancer cute freinds girl greatbooks harrystyles justsoemily kylebryant8 love nerd onedirection pretty smile wallflower,Wallflowers
16319784,49986494 49988582 49988690 49988835 49988913 49988988 49989055 49989196 49989271 49989362 49989461 49990732,2014-05-13,2014-05-15,ego friends futuristic muffins mute radioactive tattoos,Problems With Paradise
16320940,49990534,2014-05-13,2014-05-14,,Everlasting Friends / Chapter Four
16320998,49990722,2014-05-13,2014-05-14,,Everlasting Friends /  Chapter Five
16321036,49990863,2014-05-13,2014-05-14,,Everlasting Friends / Chapter Six
16321142,49991292 49996641 49998520 50110881,2014-05-13,2014-05-14,,The demon inside
16323664,50000346 50111790,2014-05-14,2014-05-15,family friends life love marriage romantic,Me and You
16323812,50000929 50009560 50011332 50110095 50110258,2014-05-14,2014-05-14,,Gone Forever
16325920,50007960 50063092,2014-05-14,2014-05-15,,The Sixth Sense
16326284,50009213 50009474 50009706 50011366 50011473,2014-05-14,2014-05-14,,Enigma
16328594,50016186 50110351,2014-05-14,2014-05-14,love romance thriller,Oblivion*ON HOLD*
16329972,50020498,2014-05-14,2014-05-14,regenerate sci-fi science,Regenerate
12286959,37758043 47667206 48280880 48282553,2014-02-05,2014-05-04,,I cant tack it
16336894,50040746,2014-05-14,2014-05-14,,Alone
16337286,50041669,2014-05-14,2014-05-15,humour,The Story Of My Life
16337690,50042699,2014-05-14,2014-05-15,,Undercover Geek
16341104,50051848,2014-05-14,2014-05-14,devi dharma durga english hindu hinduism mahatmayam munindra rhyme sanatan saptasati,Devi Mahatmayam
16341422,50052667,2014-05-14,2014-05-15,,Two Steel Strung Guitars
16341766,50053642,2014-05-14,2014-05-15,dharma english goals hindu hinduism life mahabharat munindra religion rhyme sanatan,Goals of Life
16346796,50068949 50182085,2014-05-14,2014-05-15,,Oh Allah  Help me Please!
12288897,37764276 37764841 38292964 38542457 39494844 39593013 41953982 44393419 48727872 49292261,2014-02-06,2014-05-15,,HIS ATTRACTION
12299135,37797739 37797783 37797997 37818294 37997100 38022078 38153226 38284551 38350282 38434244 38546523 39225508 39466170 39503886 39703275 39717028 39728376 39853919 39996855 40211289 40425195 40493672 40709843 40875855 41114291 41192510 41232316 41326800 41543571 41758534 41815351 42080027 42328657 42539951 42640025 42713167 42793957 42834037 48072141,2014-02-06,2014-05-08,boyxboy lgbt wattpadprize14,L.I.E.S (Book #1 In The D.E.A.T.H Series) WATTPADPRIZE14
12303226,37810681,2014-02-06,2014-05-15,,Zombieland
12305684,37819265 37930708 37957979 38150959 38787206 39590554 39950618 40118487 40631977 40890812 41417299 43119143 43322786 43413560 43638470 44155665 44382008 45273153 45988345 46110241 46401283 47174729 47317902 48189845 48940729,2014-02-06,2014-05-14,beautiful loss love whimsy words,euphonos
12305798,37819664,2014-02-06,2014-04-15,,Book 6 A Terrible creature
16349132,50076763 50089760 50096345,2014-05-14,2014-05-14,,The perfect girl
16349570,50078350,2014-05-14,2014-05-14,flash-fiction futuristic genetics science,Obituary
16349796,50079275 50092545 50099296 50217670,2014-05-14,2014-05-15,,Hansel And Gretel ( The True Story )
16349858,50079528 50111582,2014-05-14,2014-05-15,sexslave sexualcontent teacherstudent teenfic,Sex and Algebra
16349994,50080021 50121468 50135391,2014-05-14,2014-05-15,,Why Me?
16350192,50080738,2014-05-14,2014-05-14,,thirst
16350644,50082376,2014-05-14,2014-05-14,,my view of the world
16350738,50082705 50085253 50141040 50230455,2014-05-14,2014-05-15,,Demons within us
16351264,50084405 50101306 50101191 50086030,2014-05-14,2014-05-15,,A Red-Headed Stepchild
16352680,50089167,2014-05-14,2014-05-15,,Employees of Walmart
16352990,50090183,2014-05-14,2014-05-15,,susie
16353368,50091432,2014-05-14,2014-05-14,adult judaism literary literary-fiction,The Cantor's Son - a novel (sample chapters)
16354370,50094954,2014-05-14,2014-05-14,alien-invasion dystopian-future science-fiction war,Finley's Last Chapter
16354982,50097247 50097394,2014-05-14,2014-05-14,,Personen
16355990,50101018,2014-05-14,2014-05-14,,Side by Side
16357138,50105074 50106380,2014-05-14,2014-05-15,,The boy next door
16359720,50113963,2014-05-14,2014-05-14,,Anything But This
16364804,50131515,2014-05-15,2014-05-15,arti chalisa durga ganesh ganga gayatri hanuman kali krishna lakshmi laxmi maha mantra ram saraswati shani shiva stotra stuti vishnu,Chants of Hindu Gods & Goddesses
3484,255562 255924 261234 263714 264528 274506 278884 284062 288076 291859 292625 299289 306759 325308 333776 340222 343978 350660 354532 357612 361161 362570 367372 375569 383393 393943 401961 417713 428391 447713 456608 549467 578772 628174 655108 1705246,2011-05-18,2014-02-17, celia fantasy forest found john love prince teen awake fire intimate apology dance intense,The Last Dance
5680,310124 310207 310238 311035 311682 312488 314008 314017 315439 315491 316629 318277 319111 320034 322327 328072 337465 337473 338310 339058 653820 760016 10565195,2012-06-13,2014-04-21,arthur classic classics enemies historical history knights legend love magic merlin names note reader romance round royalty sorcery table tales teen wattpadprize14,A Legend Changes
21478,463647 1423821 27415779 27415908 27416182 27636003 27819872 28026587 28026721 28168042 28168108 28337259 28511582 28693893 28862627 29512968 29513061 29988041 30205227 30350684 30600087 30600493 31336029 31336148 31336354 31504375 31703910 31703992 31997351 32256107 32490481 32984994 35029766 35029919 35371771 35598503 35598598 35599514,2012-04-03,2014-04-25,contemporary-romance marriage multicultural-romance romance-billionaire series wattpadprize14,His Hired Girlfriend (Kiwi Bride Series: Book 1)
21954,460790 466905 473606 496529 540420 1279942,2011-08-22,2014-03-09,,Midnight Shift
4109083,11968382 12466184 12851474 13317303 13661614 13851657 14081283 14396681 14907083 15387643 16055430 16544276 17172534 17775967 18355795 18912721 19621324 20236062 21184805 23004274 24179545 24891521 25439078 25842169 26802705 28210139 29719801 29720867,2013-02-07,2014-04-22,baby family logging lumberjacks marriage pregnancy siblings wattpadprize14 western,Loving Against the Grain
47618,654252 654670 656055 656261 657369 657917 658973 659445 660677 661171 662259 664653 690224 706462 719281 734674 748822 766087 786998 803161 818363 837302 906569 938125 1003286 1003297 1003303 1027804 1051767 1079575 1104523 1131133 3099794 3099798 3099807 3099812 3099816 3099828 3099842 3099849 3099863 3099873 3099879 3099884 3099897 3099909 3099911 3099918 3099925 3099929 3099949 3099957 3099964 3099970 3099974 3099980 3099994 3100000 3100007 3100013 3100019 3146414 3212705 3278374 17142370 17142425 17622231 17972619 18378952 18784083 19248113 19691232 20696370 21180565 21698177 22250686 22861706 23772825 24207187 24760765 24849187 25701296 25783970 26290048 26791262 27506636 28054113 28324770 29195049 35019663 36082360 36875448 47955287 47956309 47956350 47956390 47956432,2012-01-09,2014-04-29,hollow post-apocalyptic post-apocolyptic world,Hollow World
49100,663129 672548 678180 683737 691372 699249 707943 755593 2252165 2252177 2252183 2252197 2252205 14319276 14319858 14320320 14320568 42465166 42465585 42466138 42466608 43558313 44328844 45332565 46281134 47280472 48347187 49342460,2011-05-18,2014-05-09,serial shelfunbound soap-opera alternate-history humor steampunk paranormal,Scryer's Gulch
4114857,11986049 12850065 13159764 13643336 14665207 15307805 15740853 16204420 16776803 17418678 17712903 18359767 20472488 22512361 24143066 24143155 25303379 26717363 29027968 30737447 32624521 34051428 34506372 35992847 36434117 38744336 39222517 39744468 40266067 40975576 41551087 42127137 42524748 42997533 43897425 44264783 44765877 45031703 46751191 49937778,2013-02-07,2014-05-13,bishop boss claire family friends heath hotel lodgings manager revenge,Top Floor
52900,687230 1013509 1061745 1098126 1101968 1105935 1110561 1118152 1131701 1131743 1166881 1215672 1264532 1268931 1278733 1314178 1419933 1435958 1470803 1497021 1573383 1613630 1743442 1760503 1975220 2123202 2136515 2146749 2157618 2178884 2220063 2246670 2255949 2278730 2291950 2303451 2319489 2376739 2423325 2502507 2511611 2532670 2559522 2577714 2620671 2641857 2735009 2782521 2895370 3009044 3057478 3119126 3210756 3325005 3365789 3408447 3427362 3450634 3477881 3513111 3529918 3593054 3621959 3705390 3720125,2012-03-15,2014-03-26,,Born Of Fire
55485,996310 996343 998518 1147061 1153252 1153293 1199635 1259151 1270965 1313314 1326143 1334756 1391474 1435064 1445746 1474951 1475601 1481121 1481240 1617626,2011-06-02,2014-05-08,anger arguments chaos contamination death disease infection journey life loss pain panic questions road safe siblings virus wattpadprize14 zones,Absolute Contamination
4120623,12002820,2013-02-08,2014-05-15,,Bloody flesh
4121015,12003982 12558246 32362566 36091625,2013-02-08,2014-05-15,,Underground railroad
73997,822864 846670 889937 910292 934399 962305 982205 1034647 1054799 1084934 1120166 1170523 1202533 1228140 1317443 1363254 1382973 1411206 1439397 1454574 1502540 1540138 1601384 1649169 1686747 1733174 1808130 2008246 2451085 2719075 8669239 9199130 24743407,2012-05-21,2014-03-04, cellar kidnap princessharley clover flower lily love summer lewis murder police poppy rose chapter new flowers cover sequel published,The Cellar
90055,933361 946231 956918 962388 967099 976832 987948 994744 1012834 1046484 1100670 1125999 1153957 1179949 1209034 1243340 1317070 1331556 1352820 1358751 1358787 47297248,2012-02-10,2014-05-02, zombie zombies dystopian apocalypse apocalyptic brooks fan fiction infected infection max war world zed zeds,World War Zed
105872,978008 984254 987732 991161 994695 1205280 1248073 1267415 1279611 1309237 1325531 1334419 1352544 1352552 1382030 1415144 1424777 1458988 1476379 1499018 1526926 1544423 1557149 1586058 1626970 1672767 1697048 1722917 1770694 1817113 1875285 1934138 1957396 1978557 2051372 2057824 2091581 2099513 2120640 2138999 8141248 8225519 12246614 36979201,2012-03-11,2014-01-29,aaron best bestfriend bestrfeind dakota evans falling fiction ford friend friendship high love part school teen two,A and D (published)
152022,1088448 1088565 1088687 1095574 1102012 1111306 1112955 1117411 1120262 1126850 1135777 1149993 1162572 1177234 1194357 1217122 1243101 1267848 1288700 1318315 1468159 1974078 1998073 2026341 2115195 3517691 4961710 4998507 5036835 5526376 6442224 8288548 9400342 10754327 16811255 26243577 26454997,2011-05-17,2014-03-09,england gatekeeper highlanders highlands historical medieval scotland fiction laird highlander lowlands middle-ages tournament warrior ages middle midieval tourney englan santa time travel knights christmas wish scots adventure ngland timetravel action,A CHRISTMAS WISH
161386,1111449 1178602 1246570 1287523 1313705 1422507 1588882 1743091 2007751 2184480 2268131 2407551 2602239 2674882 2870575 2935097 3270709 3861540 4900608 5369776 6647179 10593698 21520885 21667234 38574795 39861095 40404542 48402056,2011-09-03,2014-05-02,,Married to the Mafia.
163995,1117571 1153667 1153672 1153676 1153678 1153680 1153685 1153686 1171072 1171078 1171083 1171088 1171094 1171098 1431673 1431681 1431690,2011-08-15,2014-04-27, aftermath cops murder time travel trial boarding christian fiction gatekeeper highschool school science warfare romance,The Aspen Experiments
165239,1120709 1120718 1121677 1135235 1135248 1135256 1135287 1135296 1135305 1135319 1135565 1135584 1135606 1135622 1135649 1135744 1135791 1135797 1135828 1135835 1135845 1135853 1135870 1135885 1195453 3041169 3041286 3041552 3041635 3041700 3059687 3212507 3432279 3705140 3705147 4984708 5289352 5289644 5469803 5470715 5471220 5472646 5473204 5473942 5474176 10620667 10623317 10623386 10623470 10623618 11176116 11176142 11629359 11629389 11902399,2012-06-14,2014-05-05,archer bow claymore crossbow dragon drow elf faerie goblin mage magic medevil necromancer orc scorpion searon sword warlock wizard,The Crimson Claymore
4156075,12106142 12147142 12105874 12189642 12348054 13195945 13386567 13643040 13723245 13777330 13969984 15556450 15665807 15823748 16017973 16018880 16018902 16727940 16727950 16727964 16945600 16945645 19723334 19723343 19723356 19723431 19723368 21010236 21010890 21010940 21011092 21011126 46713690 46713850 46713855,2013-02-10,2014-05-15,,Bitter Blood
4159163,12115447 12133245 12212447 12356215 12427283 12519989 12679998 13048846 13269522 13418711 13979068 14108654 16910259 17321164 17761382 18246515 18303185 18364193 18392912 18609702 12114986,2013-02-10,2014-04-27,nateharper newadult newyork oliviahensen wattpadprize14,Matched
4159419,28217304,2013-02-10,2014-05-10,,I will always love you
199136,1204581 1208660 1212734 1217297 1221815 1226238 1230552 1235023 1238410 1243319 1248112 1252359 1256695 1260922 1265285 1269258 1273466 1278890 1284319 1289095 1293335 1298004 1300309 1305412 1310199 1315124 1320076 1324827 1329260 1334399 1339218 1343969 1348072 1352331 1356640 1361414 1366448 1371395 1376252 1380459 1385127 1389394 1394241 1398388 1403571 1408883 1413208 1419329 1423199 1427407 1433950 1439427 1442951 1447410 1452047 1456955 1462051 1467171 1472321 1477411 1483228 1488472 1493628 1499633 1505490 1510508 1516135 1521146 1526366 1532333 1537416 1542808 1549338 1555799 1561956 1567494 1573634 1580194 1586184 1592209 1597811 1603679 1609893 1615818 1622298 1628729 1634894 1640802 1647818 1654169 1660384 1667083 1672654 1683987 1689113 1695531 1702008 1709450 1715787 1721847,2011-07-14,2012-11-28,daily inspiration christian growth journal self better humility jacob summers improvement skill talent tool happiness jake beauty christ dsgj god jesus unnoticed devotion inspirational inspiring inspire giving living decisions mistakes defend troops employment help famil realizing value what journey fruits good sun waiting penguins purpose acting sense urgency missing victory lions running lever laughter remedial competition real beware virtues 100 love means power smile future involved abuse asking medicine truth truthfully our perfection motivated gift gifts capabilities youre competency install mud tires needs pragmatism feeling success stroll charter shine anticipate concentration heavenly manager flowers garbage changing start spread thin credence faithful innovate lead difference forgive forgiven gain mind over wheres exciting affecting change its command teacher determination resolute roadblock trump precipitation sacrifices app killer about find messiah trying easiest way true thing possibilities team continuous zeitgeist being poem comfort instant following chances celebrations sacrifice faults valuable feet representatives life stepping stones,Daily Self Growth Journal
